NCBI_GENE_ID	mean	lower	upper	stderr
fimZ	1.1674929577464768	-0.6723692714119798	3.0073551869049333	1.8398622291584565
fis	0.5804979883521372	-0.037094456309867185	1.1980904330141415	0.6175924446620044
fiu	0.5313666544512715	0.17313114834891397	0.8896021605536291	0.35823550610235755
fixA	0.8182600778081245	-0.4055754183128243	2.0420955739290734	1.2238354961209488
fixB	1.2087190052240455	0.25038400404230654	2.1670540064057846	0.958335001181739
fixC	1.5097997929704026	0.5149154599981469	2.504684125942658	0.9948843329722556
fixX	1.9731056563500535	1.1271551537961138	2.8190561589039933	0.8459505025539399
fklB	3.245788299567892	2.1668206679111894	4.324755931224594	1.0789676316567025
fkpA	5.7817780439711735	4.06548975562489	7.498066332317457	1.7162882883462838
fkpB	1.8947179946284927	-2.6149254685265717	6.404361457783557	4.509643463155064
fldA	2.2774885488317613	0.08413935453858468	4.470837743124938	2.1933491942931767
fldB	-2.7120221219713576	-6.104620626629822	0.6805763826871076	3.3925985046584652
flgA	2.320811351646352	0.46078876563887405	4.18083393765383	1.860022586007478
flgB	34.42264747190995	11.125797426141649	57.71949751767825	23.2968500457683
flgC	19.640070921985757	10.572599865423092	28.70754197854842	9.067471056562665
flgD	4.592231404958691	0.2616393823944154	8.922823427522967	4.330592022564276
flgE	3.897179196154373	0.5454156608008933	7.248942731507853	3.35176353535348
flgF	3.781248326767893	1.548659475659563	6.013837177876223	2.23258885110833
flgG	3.588271918678494	0.835968278421837	6.340575558935151	2.752303640256657
flgH	1.8908562079621951	0.3854699558937902	3.3962424600306003	1.505386252068405
flgI	1.94093024146449	0.5251408942215623	3.356719588707418	1.4157893472429277
flgJ	1.5265644592312697	0.1666362999554718	2.8864926185070674	1.359928159275798
flgK	1.3943445347859227	-0.16217090142975432	2.9508599710015995	1.556515436215677
flgK	-1.3317771084337702	-4.925382024424195	2.261827807556655	3.5936049159904253
flgL	2.0462720084837502	-2.564540485968649	6.657084502936149	4.610812494452399
flgM	2.1404399323181047	-0.8367491628227728	5.117629027458982	2.9771890951408775
flgN	2.7498220870802705	0.6654200433108177	4.834224130849723	2.084402043769453
flhA	1.3640056668250546	0.2567594579119461	2.4712518757381634	1.1072462089131085
flhB	1.9900239529922532	0.4307880962038495	3.549259809780657	1.5592358567884037
flhC	0.6334985776438975	-2.3486704939121976	3.6156676491999926	2.982169071556095
flhD	-57.10207803026796	-79.95095697730798	-34.25319908322794	22.848878947040017
flhE	1.0089601390199947	-0.13362305332335533	2.151543331363345	1.14258319234335
fliA	11.496895137668442	-10.108666272300034	33.10245654763692	21.605561409968477
fliC	-6.4685918133080165	-10.404898429042262	-2.5322851975737697	3.936306615734247
fliD	0.8564701886559417	-0.013379797185972597	1.726320174497856	0.8698499858419143
fliE	1.7065122713531904	-0.4068684488500487	3.8198929915564293	2.113380720203239
fliF	1.673197771587742	0.2096069960707332	3.136788547104751	1.4635907755170088
fliG	2.8193444730077335	-0.9301792822798518	6.568868228295319	3.7495237552875853
fliH	2.3908262454434976	0.5771339681857972	4.204518522701198	1.8136922772577004
fliI	1.2313734475963551	0.20421093592702388	2.2585359592656866	1.0271625116693313
fliJ	1.817109771948492	0.10663503162269561	3.527584512274289	1.7104747403257965
fliK	1.5429425435530626	0.2695572345907249	2.8163278525154003	1.2733853089623377
fliL	1.2633646308898483	-3.16647960347992	5.693208865259616	4.429844234369768
fliM	2.1188745860151275	0.13548820960102126	4.102260962429233	1.9833863764141062
fliN	1.2544510385756724	-0.0027325362559351696	2.51163461340728	1.2571835748316076
fliO	1.1259740259740265	0.07304972882218719	2.178898323125866	1.0529242971518393
fliP	1.3091809421841498	-0.16566005547869644	2.784021939846996	1.4748409976628463
fliQ	0.5577810871183914	0.251466235706505	0.8640959385302778	0.30631485141188636
fliR	0.5299435364483723	-1.1904290571115985	2.250316130008343	1.7203725935599707
fliS	0.8046568627451008	-0.4884880278332774	2.097801753323479	1.2931448905783782
fliT	0.4565266196279642	-0.8789339395819737	1.7919871788379023	1.335460559209938
fliY	6.416310233965227	3.6927076692394967	9.139912798690958	2.7236025647257303
fliZ	1.331641888402687	0.4249245182752953	2.2383592585300787	0.9067173701273917
flk	2.2000959394083357	1.1310792331515487	3.269112645665123	1.069016706256787
flu	-0.7949422678810399	-2.045639666930203	0.45575513116812305	1.250697399049163
flxA	0.2876246692448612	-0.8921887931082035	1.467438131597926	1.1798134623530647
fmt	-0.11711764819575532	-6.834131440453874	6.599896144062364	6.717013792258119
fnr	1.7904878311260257	-0.0036393014611888486	3.58461496371324	1.7941271325872146
focA	-16.05891531357521	-38.41504747575328	6.2972168486028615	22.35613216217807
focB	0.8737165949151126	-0.18904668954819182	1.936479879378417	1.0627632844633044
folB	2.4855499340446507	1.2915566543387027	3.679543213750599	1.193993279705948
folC	3.7278017099792633	1.2353599546021234	6.220243465356403	2.49244175537714
folD	4.853717332605468	1.299726607395277	8.40770805781566	3.553990725210191
folE	0.6920497804264146	-0.4660406712845563	1.8501402321373854	1.158090451710971
folK	1.8478541587542812	-0.31208687774983046	4.007795195258392	2.1599410365041116
folM	0.884772486284633	-0.25739770177714105	2.026942674346407	1.142170188061774
folP	3.723604572965723	-0.41594636554646236	7.863155511477908	4.139550938512185
folX	1.2942420928667553	-0.7388684985306222	3.3273526842641328	2.0331105913973775
fpr	3.001152223668272	2.184714955525873	3.817589491810671	0.8164372681423988
frc	0.677971003462843	-0.4756188961791348	1.8315609031048208	1.1535898996419778
frdA	-5.125034294648314	-8.06553226010425	-2.1845363291923783	2.940497965455936
frdB	-6.060071292017648	-9.500553237982011	-2.6195893460532855	3.4404819459643625
frdC	-5.214329790211611	-8.107253100055978	-2.321406480367244	2.892923309844367
frdD	-7.7725021809869705	-12.47985703103523	-3.0651473309387107	4.70735485004826
fre	-4.50820864846289	-7.827681870102024	-1.1887354268237567	3.3194732216391336
frlA	1.5645906140788828	0.21072749438633753	2.918453733771428	1.3538631196925452
frlB	1.6271298333857211	-0.19516467549625882	3.449424342267701	1.82229450888198
frlC	1.2143202224683627	0.2576752788220972	2.170965166114628	0.9566449436462655
frlD	2.4488511675888445	0.6292691663790446	4.268433168798644	1.8195820012097998
frlR	2.4131537314934155	0.2444763055426491	4.5818311574441815	2.1686774259507664
frmA	1.7114920748568074	-2.0424951063550294	5.465479256068644	3.7539871812118366
frmB	13.237629588909861	8.352503437386263	18.122755740433462	4.885126151523599
frmR	1.143950623002469	-3.248450068550309	5.536351314555247	4.392400691552778
frr	1.4327387140400023	-5.349259448182025	8.214736876262029	6.781998162222027
frsA	-18.71798407226863	-30.65240644534762	-6.783561699189644	11.934422373078988
fruA	-0.5044005817402167	-0.6674259002521173	-0.34137526322831613	0.16302531851190058
fruB	-0.04447069934425851	-0.058156798991806695	-0.03078459969671033	0.013686099647548184
fruK	-0.28365592108427085	-0.38914843880377814	-0.17816340336476358	0.10549251771950727
fruR	-7.377612371170123	-11.903390363223728	-2.851834379116519	4.525777992053604
frvA	0.7767981438515081	-0.1682536830247875	1.7218499707278037	0.9450518268762956
frvB	1.3949738702735937	0.3128283144010202	2.4771194261461673	1.0821455558725734
frvR	0.8380220234257112	-0.013935937418404154	1.6899799842698267	0.8519579608441153
frvX	1.4995197205646917	0.47599401168558986	2.5230454294437936	1.0235257088791019
frwB	2.5107142857142852	0.2618500599055271	4.759578511523044	2.248864225808758
frwC	1.380048863306968	0.3723641476165753	2.387733578997361	1.0076847156903928
frwD	1.137856801148141	0.4940303851710345	1.7816832171252472	0.6438264159771064
fsaA	4.170631570869464	0.8288868793565887	7.51237626238234	3.3417446915128752
fsaB	1.5863214569779545	0.3730395958249977	2.7996033181309112	1.2132818611529568
fsr	3.002618312642943	-0.39140033323597967	6.396636958521865	3.3940186458789228
ftn	6.942935671749369	-19.720041036410905	33.60591237990965	26.662976708160276
ftsA	-0.07024347618008972	-8.26716502461074	8.12667807225056	8.19692154843065
ftsB	1.752954412052429	-0.5054939021953766	4.0114027263002345	2.2584483142478056
ftsE	-0.9285948408013335	-3.811780073913261	1.9545903923105943	2.8831852331119276
ftsH	-2.1043313081485007	-6.289787643107855	2.081125026810854	4.185456334959355
ftsI	-1.348921893572134	-3.702140842829542	1.0042970556852742	2.3532189492574083
ftsK	-3.5399344448811765	-5.866236488632029	-1.2136324011303241	2.3263020437508524
ftsL	-8.331797435340086	-11.445674928703829	-5.2179199419763425	3.1138774933637436
ftsN	4.699229400410189	2.8225646421801915	6.575894158640187	1.8766647582299978
ftsQ	11.481169521457828	0.38341967719369485	22.57891936572196	11.097749844264133
ftsW	-3.4449424362486125	-8.066799956462894	1.1769150839656692	4.621857520214282
ftsX	-0.16712527604695346	-4.51618728180747	4.181936729713563	4.3490620057605165
ftsY	5.541115959670004	4.049098233898276	7.033133685441733	1.4920177257717282
ftsZ	-4.673874278375205	-9.33583150812961	-0.01191704862080023	4.661957229754405
fucA	0.9110854097736607	-2.1582533249439226	3.980424144491244	3.0693387347175833
fucI	-0.526982711150143	-4.267231047758119	3.213265625457833	3.740248336607976
fucK	1.8278937019049628	-0.5645308039241705	4.220318207734096	2.3924245058291334
fucO	0.16520171805491296	-2.710044015112678	3.040447451222504	2.875245733167591
fucP	-3.108139592117995	-5.043099942309101	-1.1731792419268894	1.9349603501911057
fucR	-14.115212003754555	-22.00544733556677	-6.224976671942338	7.890235331812217
fucU	0.3614165993377943	-1.5939487310905107	2.3167819297660994	1.955365330428305
fumA	-7.079829313470391	-9.1950893744278	-4.964569252512982	2.1152600609574095
fumB	2.0611473744828803	0.6650174001120475	3.4572773488537134	1.3961299743708329
fumC	-4.951373837823772	-8.81653915818906	-1.0862085174584846	3.865165320365288
fur	1.2621606983827511	-3.0065939746123647	5.530915371377867	4.268754672995116
fusA	0.25030667157132414	-3.1537957397077685	3.6544090828504165	3.4041024112790925
fxsA	-0.3040046659663099	-0.8072442456178153	0.19923491368519547	0.5032395796515053
gabD	3.827953101030022	-0.4943225931742199	8.150228795234264	4.322275694204242
gabP	1.7041927030840558	-0.2737870074421622	3.6821724136102736	1.977979710526218
gabT	2.2478665731232867	0.5933332175972785	3.902399928649295	1.6545333555260082
gadA	1.1763664073996316	-1.208414574215828	3.5611473890150913	2.3847809816154597
gadB	2.076004495644831	-0.5085738122945025	4.660582803584164	2.5845783079393336
gadC	0.33476382758944506	-0.638482564210189	1.308010219389079	0.973246391799634
gadE	2.6847753558718788	-3.921148369662599	9.290699081406355	6.605923725534478
gadW	-4.122612136546948	-13.285003607324501	5.039779334230605	9.162391470777553
gadX	-4.279644673961438	-8.011920670891818	-0.5473686770310584	3.7322759969303796
galE	-3.5796385875733177	-5.442718556392835	-1.7165586187537998	1.8630799688195179
galF	7.350629903344603	4.881756983283671	9.819502823405536	2.4688729200609325
galK	-2.8814460855176103	-4.485131764285004	-1.277760406750216	1.6036856787673943
galM	-8.378217233516393	-12.530017014792048	-4.22641745224074	4.1517997812756535
galP	-2.487723025549146	-3.9344870416348616	-1.04095900946343	1.4467640160857158
galR	2.108166806270194	-0.4038226535102578	4.620156266050646	2.5119894597804517
galS	-6.613622996384449	-9.282713872628618	-3.9445321201402805	2.6690908762441685
galT	-4.2384940728977	-5.968880471609688	-2.5081076741857116	1.730386398711988
galU	5.563256556877539	-7.975279098366055	19.101792212121133	13.538535655243594
gapA	-7.2209213604840885	-12.092105249733967	-2.34973747123421	4.871183889249878
gapC	2.274205694496628	1.0120146204046394	3.5363967685886166	1.2621910740919886
gapC	3.9891252275045663	1.7450071393422948	6.233243315666838	2.2441180881622715
gapC	10.47163600704971	7.42020197296826	13.52307004113116	3.05143403408145
garD	2.1373686699773593	-1.6166980872408394	5.8914354271955585	3.7540667572181987
garK	1.4576141969960863	-0.6955129680729779	3.6107413620651503	2.153127165069064
garL	1.0426684578439283	-0.10640644402878574	2.191743359716642	1.149074901872714
garP	1.3866554114974055	0.3365341597624494	2.4367766632323615	1.050121251734956
garR	1.4372298689200023	0.054450969579231234	2.8200087682607733	1.382778899340771
gatB	-1.0088843738455768	-2.6844898697662236	0.6667211220750697	1.6756054959206466
gatC	0.5855816026284065	-0.26161231883637814	1.4327755240931912	0.8471939214647847
gatD	0.7629433407729871	-0.1001495574685437	1.626036239014518	0.8630928982415308
gatR	0.6868523316062166	0.07066894742695984	1.3030357157854735	0.6161833841792568
gatR	7.723284252558046	3.9671000820947686	11.479468423021324	3.7561841704632775
gatY	-6.634624125743565	-8.36480436860472	-4.904443882882411	1.7301802428611543
gatZ	-4.308764362856816	-5.886750349336404	-2.7307783763772266	1.577985986479589
gcd	3.347381006077908	2.703444995552617	3.991317016603199	0.6439360105252908
gcl	0.9873933585615428	-0.08883013252923655	2.063616849652322	1.0762234910907793
gcvA	2.175670886480094	-1.3499401419570778	5.701281914917265	3.525611028437172
gcvH	-9.7272695457727	-15.874004681068817	-3.5805344104765826	6.146735135296117
gcvP	-0.08380336113131374	-10.976883074485382	10.809276352222756	10.89307971335407
gcvR	5.401344731363733	2.295843689208157	8.50684577351931	3.105501042155576
gcvT	-7.087789196736824	-15.617505707824051	1.4419273143504023	8.529716511087226
gdhA	4.973993050525536	1.7450611008092651	8.202925000241807	3.2289319497162707
ggt	1.5745557717093768	0.24532563172443833	2.903785911694315	1.3292301399849384
gidA	0.7474830703725588	-1.846586725292477	3.3415528660375946	2.594069795665036
gidB	12.105113594001214	5.262601990320468	18.94762519768196	6.842511603680745
glcB	4.335668545044396	-0.48350232009909	9.154839410187883	4.819170865143486
glcC	-6.807752120032835	-8.708233602058348	-4.907270638007323	1.9004814820255123
glcD	3.931282965268265	-2.713791309208511	10.57635723974504	6.645074274476776
glcE	3.1628493643671716	0.6290642994318767	5.696634429302467	2.533785064935295
glcF	1.6943335736802199	-0.7549658113440672	4.143632958704507	2.449299385024287
glcG	1.1273292956110914	-3.4754511420897973	5.730109733311981	4.602780437700889
gldA	-1.6705021332781507	-3.7855877511991234	0.44458348464282205	2.1150856179209727
glf	-8.340350672666057	-21.73297729708175	5.052275951749635	13.392626624415692
glgA	-1.6228385498972042	-7.079422610932726	3.833745511138318	5.456584061035522
glgB	0.7073701355359737	-8.938509125672374	10.353249396744323	9.645879261208348
glgC	-4.340255486958811	-10.013931386514832	1.33342041259721	5.673675899556021
glgP	-17.92383341596435	-28.962552378978593	-6.885114452950107	11.038718963014242
glgS	-1.1204975897921843	-1.696580579106254	-0.5444146004781145	0.5760829893140698
glgX	-4.539105132233935	-8.04264100123682	-1.0355692632310491	3.503535869002886
glk	-7.708924104233939	-13.030777041105392	-2.387071167362487	5.321852936871452
glmM	-65.3266655130648	-73.1157810313911	-57.5375499947385	7.789115518326298
glmS	1.9174901155385615	-0.4451753318204774	4.2801555628976	2.362665447359039
glmU	1.8139682520588432	0.17905343775899207	3.448883066358694	1.634914814299851
glnA	-10.309013294516276	-17.01175745886561	-3.606269130166944	6.702744164349332
glnB	0.977897199018572	-5.004189799980609	6.959984198017753	5.982086998999181
glnD	1.523597280084719	-1.214057123304376	4.261251683473814	2.737654403389095
glnE	4.200917026789831	1.1549283226222191	7.246905730957444	3.045988704167612
glnG	1.411172897596037	-3.1505332701749236	5.972879065366998	4.561706167770961
glnH	-6.913415158964793	-10.60494961652618	-3.2218807014034048	3.691534457561388
glnK	1.041181123121539	0.3104931805833909	1.7718690656596872	0.7306879425381482
glnL	-0.9039492242595608	-6.166959518644508	4.359061070125386	5.263010294384947
glnP	-8.338601478112592	-12.40119140416529	-4.276011552059893	4.0625899260526985
glnQ	-7.85336381413749	-12.951442279010731	-2.7552853492642475	5.098078464873242
glnS	9.237708314077281	3.7135077176389437	14.761908910515618	5.524200596438337
glnU	5.189245929734388	1.2780664323975661	9.10042542707121	3.9111794973368217
glnU	2.413530655391121	0.9829097717820532	3.844151539000189	1.430620883609068
glnV	0.9047844505357335	-2.3098270188526966	4.119395919924163	3.21461146938843
glnV	4.032317073170783	-0.5011097520351075	8.565743898376674	4.533426825205891
gloA	-1.7757105009634135	-6.227806288862208	2.6763852869353815	4.452095787898795
gloB	-6.125050363748316	-13.725973349389186	1.4758726218925542	7.60092298564087
glpA	-3.8903993589358397	-5.409899874122127	-2.3708988437495524	1.5195005151862873
glpB	-4.088171273487819	-5.743537750678936	-2.4328047962967023	1.6553664771911167
glpC	-5.277131457793944	-7.703111372416715	-2.8511515431711727	2.425979914622771
glpD	-9.632056620874843	-12.75539482015364	-6.508718421596047	3.1233381992787965
glpE	4.645469808915444	2.001408374929905	7.289531242900983	2.6440614339855393
glpF	-5.869218068836867	-7.574335349299128	-4.164100788374606	1.7051172804622612
glpG	2.1801072391553826	1.4934466512645335	2.866767827046232	0.6866605878908493
glpK	-7.643942311185646	-9.73941698273591	-5.5484676396353825	2.0954746715502637
glpQ	-8.59322614825411	-11.515013864927496	-5.671438431580725	2.921787716673385
glpR	2.582127111867504	1.0564176938253282	4.1078365299096795	1.5257094180421757
glpT	-5.541387417086283	-7.169442479371199	-3.9133323548013674	1.6280550622849155
glpX	-8.121689781537953	-13.36019222462225	-2.8831873384536566	5.238502443084296
gltA	-11.273922926510767	-20.935495880623467	-1.6123499723980679	9.6615729541127
gltB	1.9690307370080289	0.46912689081795156	3.468934583198106	1.4999038461900773
gltD	1.9832208460896232	-0.9366497387142345	4.903091430893481	2.9198705848038577
gltF	1.1153145758570686	-0.7200840397463808	2.950713191460518	1.8353986156034494
gltI	-12.152307550830045	-16.65009315809867	-7.654521943561419	4.497785607268626
gltJ	-8.655170855804272	-16.172271823859155	-1.1380698877493867	7.517100968054885
gltK	3.1361303594629755	-0.22309025236359137	6.495350971289542	3.359220611826567
gltL	0.6254372429565038	-6.365158371420561	7.616032857333568	6.990595614377065
gltP	5.059711020352095	-1.017655133341643	11.137077174045833	6.077366153693738
gltS	4.423384003904856	-1.8055589882252612	10.652326996034974	6.228942992130118
gltT	0.04651741293532342	-0.4943881942970423	0.5874230201676891	0.5409056072323657
gltT	1.225	-0.3394354679351057	2.789435467935106	1.5644354679351058
gltT	8.978982382088445	1.386544007085944	16.571420757090944	7.592438375002501
gltT	2.8242987139412348	-0.6517140448504586	6.300311472732928	3.4760127587916934
gltX	1.8598459898593362	0.6757274288788475	3.043964550839825	1.1841185609804887
glvB	1.23243922883487	0.6134186047307572	1.8514598529389827	0.6190206241041128
glvC	1.2590177210846554	0.2949742386581993	2.2230612035111115	0.9640434824264561
glvG	1.695560596241085	-0.060567924608720736	3.4516891170908908	1.7561285208498056
glxK	1.0307969912752342	0.2741052057708723	1.787488776779596	0.7566917855043619
glxR	0.6742649893621583	-0.14017457816183876	1.4887045568861552	0.814439567523997
glyA	2.052327335807827	-1.1029851320210828	5.207639803636736	3.1553124678289097
glyQ	6.2981834222616415	4.52426786771532	8.072098976807963	1.7739155545463214
glyS	5.9043190755735795	-0.6222341925554407	12.4308723437026	6.52655326812902
glyT	0.08734299516908219	-0.897324463006263	1.0720104533444275	0.9846674581753452
glyU	8.219205105889264	2.060497985130568	14.377912226647961	6.158707120758696
glyX	10.118592964824105	2.963821424865949	17.27336450478226	7.154771539958156
glyX	4.093714136215925	2.7233880852299457	5.464040187201904	1.3703260509859791
glyX	6.312821769507248	3.875430264664695	8.7502132743498	2.4373915048425525
glyX	3.4931575843333715	2.172208272786433	4.81410689588031	1.3209493115469384
gmd	1.2930305011731245	0.2533304701281971	2.3327305322180516	1.0397000310449274
gmhB	-5.32596384259623	-12.71988991341454	2.0679622282220818	7.393926070818312
gmk	16.835297874069823	-7.0317543187105755	40.70235006685022	23.8670521927804
gmr	4.395254104913647	2.6742430886484927	6.1162651211788015	1.7210110162651546
gnd	8.8125015039264	4.229101942040316	13.395901065812485	4.583399561886084
gnsA	7.1089105321682355	2.748005460508627	11.469815603827843	4.360905071659609
gnsB	3.105464364443035	2.2050910424513503	4.005837686434719	0.9003733219916846
gntK	-3.423141428214951	-5.034683997774607	-1.8115988586552942	1.6115425695596566
gntP	0.2866211866637131	-1.716633659823474	2.2898760331509003	2.003254846487187
gntR	2.65021809867036	0.3826734755959391	4.917762721744781	2.267544623074421
gntT	-4.0300350301772845	-6.8267863172912016	-1.2332837430633679	2.7967512871139166
gntU	1.448165085296248	-0.7381781624214192	3.6345083330139154	2.186343247717667
gntX	1.0747161341431168	-1.90302966874711	4.0524619370333435	2.977745802890227
gntY	0.2813212303422586	0.04994879478871969	0.5126936658957975	0.2313724355535389
gor	9.198585803644303	6.221400737668673	12.175770869619932	2.97718506597563
gph	4.7959779179810536	3.012916868775359	6.579038967186748	1.7830610492056944
gpmA	1.9299623523070182	-1.5137972904792922	5.373721995093328	3.4437596427863104
gpmI	-4.1555270019951	-6.457311747996471	-1.8537422559937302	2.30178474600137
gpp	8.664214819359685	-2.175019304448229	19.503448943167598	10.839234123807914
gpsA	14.660560482327414	5.3642611288333075	23.95685983582152	9.296299353494106
gpt	0.5394335639293332	-0.11901316785361915	1.1978802957122854	0.6584467317829523
greA	1.7088648748007231	0.2895643115053175	3.128165438096129	1.4193005632954057
greB	1.2539457254641146	-3.1972116755815287	5.705103126509758	4.451157401045643
groL	-2.4793859771865794	-6.1242658003349	1.1654938459617417	3.644879823148321
groS	-0.1850638290853189	-1.3079897743095485	0.9378621161389108	1.1229259452242297
grpE	-0.09639263248994996	-0.4126495143199369	0.219864249340037	0.31625688182998696
grxA	-5.508276066539939	-12.69968153047225	1.6831293973923707	7.19140546393231
grxB	3.861959431765654	2.8393967527941575	4.884522110737151	1.0225626789714963
grxC	-1.7899781434816804	-10.178541840041643	6.598585553078281	8.388563696559961
gshA	9.246715202362111	2.114716344883324	16.3787140598409	7.131998857478787
gshB	4.517065328591624	1.5220200835032953	7.512110573679952	2.9950452450883285
gsk	2.4100424086118366	1.3314134005137461	3.488671416709927	1.0786290080980905
gspA	1.6040722243565206	-0.48410133088906426	3.6922457796021053	2.088173555245585
gspC	1.1975027144408266	-1.8527281017547454	4.247733530636399	3.050230816195572
gspD	1.2464518533743567	-2.4595140055313296	4.9524177122800435	3.7059658589056865
gspE	1.636770486846088	-1.1532062197841977	4.426747193476373	2.7899767066302856
gspF	2.70103600783573	-0.9308728853801438	6.332944901051604	3.631908893215874
gspG	1.3302563525972557	-0.012504123923372079	2.6730168291178833	1.3427604765206278
gspH	0.9179273253809498	-0.8528606522495151	2.688715303011415	1.770787977630465
gspI	2.111635638297872	-0.15509668776454122	4.378367964360285	2.2667323260624133
gspJ	0.5854101548933972	-2.062763660420094	3.2335839702068885	2.6481738153134913
gspK	0.44763370118844736	-1.4805472824002628	2.3758146847771573	1.92818098358871
gspL	0.6350193185809738	-3.5445033407835904	4.814541977945538	4.179522659364564
gspM	1.9024952015355039	0.825842542245895	2.9791478608251127	1.0766526592896088
gspO	1.823204419889507	0.04761896002315713	3.5987898797558566	1.7755854598663499
gss	4.4533589970361005	-2.1906332598335094	11.09735125390571	6.64399225686961
gst	-0.176296796377613	-1.8339036835597569	1.481310090804531	1.6576068871821439
guaA	2.8206048500988645	1.435790325404655	4.205419374793074	1.3848145246942096
guaB	1.5666464278016214	1.1909035889244917	1.9423892666787512	0.37574283887712984
guaC	2.9282142937108158	1.1653876819112212	4.691040905510411	1.7628266117995945
guaD	2.0249802936579004	-0.371165406824574	4.421125994140375	2.3961457004824744
gudD	1.3948835736412937	0.2432809337656363	2.546486213516951	1.1516026398756574
gudP	1.347439262804992	0.2841646868839156	2.4107138387260685	1.0632745759210764
gudX	1.7008790926442505	0.25912438631845114	3.14263379897005	1.4417547063257994
gutM	2.7064814814814735	-2.033552506876755	7.446515469839702	4.7400339883582285
gutQ	-4.171772600420176	-7.247943889460644	-1.0956013113797072	3.0761712890404684
gyrA	2.9905312120411294	1.1300756429894585	4.8509867810928	1.8604555690516709
gyrB	8.396128042771425	4.740654777992857	12.051601307549992	3.6554732647785673
hcaB	1.0037136402146343	-0.5229710219953325	2.530398302424601	1.5266846622099668
hcaC	1.1217148182665484	-0.7588296129534664	3.0022592494865634	1.8805444312200148
hcaD	1.6161180099968773	-0.15483404527462552	3.38707006526838	1.7709520552715028
hcaE	2.5082942103284718	0.5428824251569613	4.473705995499982	1.9654117851715105
hcaF	1.7690217391304348	0.1686037548275372	3.3694397234333326	1.6004179843028976
hcaR	-9.184481609820477	-12.174056414778844	-6.194906804862109	2.9895748049583677
hcaT	4.099306766469588	0.25693442098300423	7.941679111956171	3.8423723454865835
hchA	-0.21960964715580425	-0.7668563268857833	0.32763703257417487	0.5472466797299791
hcp	1.1373335035819414	-0.49485235006657247	2.7695193572304553	1.6321858536485139
hcr	1.1296936151179708	-0.8919156212946486	3.1513028515305903	2.0216092364126195
hda	2.576163731336395	-0.6638939410860156	5.8162214037588065	3.240057672422411
hdeA	-24.230750287479356	-73.68984956875934	25.228348993800626	49.45909928127998
hdeB	10.467557411273352	-20.22812887306268	41.16324369560938	30.69568628433603
hdeD	1.7241801621382222	-1.8680896321633422	5.3164499564397865	3.5922697943015645
hdfR	-2.1665442788721894	-7.03941701093467	2.7063284531902916	4.872872732062481
hdhA	-2.369884046286641	-4.316543573837601	-0.42322451873568134	1.9466595275509597
helD	3.3880386786330936	-4.39708327300097	11.173160630267157	7.785121951634063
hemA	5.490763852810238	1.779961004135426	9.20156670148505	3.710802848674812
hemB	6.351228809194027	1.9149941937548443	10.78746342463321	4.436234615439183
hemC	-4.891197796214952	-9.195916496606333	-0.5864790958235702	4.304718700391382
hemD	1.3701996040910729	-6.30393759635314	9.044336804535286	7.674137200444212
hemE	-4.325542335733729	-8.144509531833894	-0.5065751396335645	3.8189671961001648
hemF	5.479719920344341	3.322307454654069	7.637132386034613	2.1574124656902725
hemG	7.005723480171465	3.351463807279831	10.659983153063099	3.654259672891634
hemH	5.972180697613453	2.0806446952053674	9.863716700021538	3.8915360024080856
hemL	0.5099374929157131	-3.1927530840889506	4.212628069920377	3.7026905770046636
hemN	6.073464483249947	2.8312531454963867	9.315675821003508	3.2422113377535604
hemX	-10.924209466402722	-17.831034131564962	-4.01738480124048	6.906824665162242
hemY	9.566131105398263	-7.877277545981052	27.009539756777578	17.443408651379315
hepA	3.36071545322936	0.2865738023660538	6.434857104092666	3.0741416508633064
hflC	26.238238776683982	4.244281826597447	48.23219572677051	21.993956950086535
hflD	0.10731739032780803	-0.365799977812386	0.5804347584680021	0.473117368140194
hflD	0.10731739032780803	-0.365799977812386	0.5804347584680021	0.473117368140194
hflK	27.795550326237997	16.38048387405904	39.210616778416956	11.415066452178957
hflX	19.35333762136644	13.88897005397308	24.817705188759795	5.464367567393358
hfq	-4.029784433441591	-12.639520990873253	4.57995212399007	8.609736557431662
hha	3.0084511245557413	-0.06579622694995146	6.082698476061434	3.0742473515056927
hinT	12.768856024358788	2.288844617538368	23.248867431179207	10.48001140682042
hipA	0.33053918460491105	-0.6752429332963159	1.336321302506138	1.005782117901227
hipB	-2.8091781419403303	-7.089693762826473	1.4713374789458125	4.280515620886143
hisA	1.1588171787618915	-0.9050835300122988	3.222717887536082	2.0639007087741903
hisB	1.503708263567419	0.16727733846120607	2.840139188673632	1.336430925106213
hisC	1.8537008677896936	1.0561183082981247	2.651283427281262	0.7975825594915689
hisD	-0.10241880066451595	-1.6687458129697774	1.4639082116407456	1.5663270123052615
hisF	1.0494392006059523	-1.1176403361378369	3.2165187373497415	2.167079536743789
hisG	1.2172412094303908	0.8563522000326116	1.57813021882817	0.3608890093977792
hisH	0.9686095332180795	0.02547485807256611	1.911744208363593	0.9431346751455134
hisI	1.4942104302796335	0.1206576023635455	2.8677632581957218	1.373552827916088
hisJ	6.870316709048124	2.001666284269657	11.738967133826591	4.868650424778467
hisM	1.8056814576440066	-0.5394189057160959	4.150781821004109	2.3451003633601024
hisP	5.36856222399187	2.2450778104286244	8.492046637555116	3.123484413563246
hisQ	5.372597841633082	0.18872013380050756	10.556475549465656	5.183877707832575
